"","date","temp","dew_pt","hum","wind_spd","wind_gust","dir","vis","pressure","wind_chill","heat_index","precip","precip_rate","precip_total","cond","fog","rain","snow","hail","thunder","tornado"
"474",2018-02-14 16:30:00,39,0,9,16.7,NA,"West",NA,1003,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"475",2018-02-14 16:55:00,39,2,10,35.2,NA,"WNW",NA,1003,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"476",2018-02-14 17:00:00,38,1,4,31.5,NA,"West",NA,1004,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"477",2018-02-14 17:00:00,38,1,10,31.5,NA,"West",NA,1003,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"478",2018-02-14 17:36:00,38,-2,8,27.8,46.3,"West",NA,1004,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"479",2018-02-14 18:00:00,38,-2,4,18.5,NA,"WNW",30,1004,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"480",2018-02-14 18:00:00,39,-2,7,18.5,38.9,"WNW",NA,1004,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"481",2018-02-14 18:30:00,38,0,9,9.3,NA,"SSW",NA,1004,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"482",2018-02-14 19:00:00,37,0,4,9.3,NA,"SE",NA,1005,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"483",2018-02-14 19:00:00,37,0,10,9.3,NA,"SE",NA,1004,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"484",2018-02-14 19:30:00,36,1,11,14.8,NA,"SSW",NA,1005,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"485",2018-02-14 20:00:00,35,0,5,9.3,NA,"SSE",NA,1006,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"486",2018-02-14 20:00:00,35,0,11,9.3,NA,"SSE",NA,1006,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"487",2018-02-14 20:19:00,30,17,45,9.3,NA,"SE",NA,1006,NA,30.3,NA,NA,NA,"Clear",0,0,0,0,0,0
"488",2018-02-14 20:30:00,31,15,38,13,NA,"SE",10,1007,NA,30.6,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"489",2018-02-14 20:51:00,27,19,61,27.8,48.2,"South",NA,1008,NA,28.2,NA,NA,NA,"Clear",0,0,0,0,0,0
"490",2018-02-14 21:00:00,25,20,73,53.7,NA,"South",9,1009,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"491",2018-02-14 21:00:00,25,21,78,53.7,72.2,"South",9,1009,NA,NA,NA,NA,NA,"Unknown",0,0,0,0,0,0
"492",2018-02-14 21:30:00,23,20,83,51.9,70.4,"South",8,1010,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"493",2018-02-14 22:00:00,23,19,75,55.6,NA,"South",NA,1011,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"494",2018-02-14 22:00:00,23,19,78,55.6,74.1,"South",8,1011,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"495",2018-02-14 22:30:00,23,20,83,55.6,74.1,"South",8,1011,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"496",2018-02-14 23:00:00,23,19,72,53.7,NA,"South",NA,1012,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"497",2018-02-14 23:00:00,23,19,78,53.7,72.2,"South",9,1012,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"498",2018-02-14 23:30:00,22,18,78,44.4,63,"SSE",9,1012,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"499",2018-02-15 00:00:00,22,17,65,42.6,NA,"SSE",10,1013,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"500",2018-02-15 00:00:00,22,17,73,42.6,61.1,"SSE",10,1013,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"501",2018-02-15 00:30:00,22,16,69,37,55.6,"SSE",10,1013,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"502",2018-02-15 01:00:00,22,16,60,38.9,NA,"SSE",NA,1014,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"503",2018-02-15 01:00:00,22,16,69,38.9,NA,"SSE",10,1014,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"504",2018-02-15 01:30:00,22,16,69,31.5,NA,"SSE",10,1014,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"505",2018-02-15 02:00:00,22,16,60,31.5,NA,"SSE",NA,1014,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"506",2018-02-15 02:00:00,22,16,69,31.5,NA,"SSE",10,1014,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"507",2018-02-15 02:30:00,22,15,64,27.8,NA,"SSE",10,1014,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"508",2018-02-15 03:00:00,22,16,60,22.2,NA,"SSE",15,1015,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"509",2018-02-15 03:00:00,22,16,69,22.2,NA,"SSE",10,1014,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"510",2018-02-15 03:30:00,22,15,64,24.1,NA,"SSE",10,1014,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"511",2018-02-15 04:00:00,22,15,58,16.7,NA,"SSE",NA,1015,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"512",2018-02-15 04:00:00,22,15,64,16.7,NA,"SSE",10,1014,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"513",2018-02-15 04:30:00,22,16,69,16.7,NA,"SSE",10,1014,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"514",2018-02-15 05:00:00,22,15,58,16.7,NA,"SSE",NA,1015,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"515",2018-02-15 05:00:00,22,15,64,16.7,NA,"SSE",10,1015,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"516",2018-02-15 05:30:00,22,15,64,14.8,NA,"SSE",10,1015,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"517",2018-02-15 06:00:00,22,14,55,14.8,NA,"SE",13,1015,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"518",2018-02-15 06:00:00,22,15,64,14.8,NA,"SE",10,1015,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"519",2018-02-15 06:30:00,22,15,64,13,NA,"SE",10,1015,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"520",2018-02-15 07:00:00,22,15,58,11.1,NA,"ESE",NA,1016,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"521",2018-02-15 07:00:00,22,15,64,11.1,NA,"ESE",10,1015,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"522",2018-02-15 07:30:00,22,15,64,9.3,NA,"ESE",10,1015,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"523",2018-02-15 08:00:00,22,15,54,9.3,NA,"ESE",NA,1016,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"524",2018-02-15 08:00:00,22,15,64,9.3,NA,"ESE",10,1016,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"525",2018-02-15 08:30:00,23,15,61,9.3,NA,"NE",10,1016,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"526",2018-02-15 09:00:00,24,16,61,9.3,NA,"North",10,1015,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"527",2018-02-15 09:30:00,22,16,69,11.1,NA,"North",10,1015,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"528",2018-02-15 10:00:00,23,15,53,9.3,NA,"WSW",NA,1015,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"529",2018-02-15 10:00:00,23,15,61,9.3,NA,"WSW",10,1015,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"530",2018-02-15 10:30:00,24,15,57,9.3,NA,"SSW",10,1015,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"531",2018-02-15 11:00:00,26,15,41,13,NA,"ESE",NA,1015,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"532",2018-02-15 11:00:00,26,15,51,13,NA,"ESE",10,1014,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"533",2018-02-15 11:30:00,27,14,45,9.3,NA,"East",10,1014,NA,27.1,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"534",2018-02-15 12:00:00,27,15,38,11.1,NA,"SE",15,1014,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"535",2018-02-15 12:00:00,27,15,48,11.1,NA,"SE",10,1013,NA,27.3,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"536",2018-02-15 12:20:00,27,15,48,27.8,NA,"East",10,1013,NA,27.3,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"537",2018-02-15 12:30:00,27,15,48,27.8,NA,"East",10,1013,NA,27.3,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"538",2018-02-15 13:00:00,28,16,38,29.6,NA,"ENE",NA,1013,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"539",2018-02-15 13:00:00,28,16,48,29.6,NA,"ENE",NA,1012,NA,28.3,NA,NA,NA,"Clear",0,0,0,0,0,0
"540",2018-02-15 14:00:00,27,16,41,35.2,NA,"ENE",NA,1012,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"541",2018-02-15 14:00:00,27,16,51,35.2,NA,"ENE",NA,1011,NA,27.5,NA,NA,NA,"Clear",0,0,0,0,0,0
"542",2018-02-15 14:30:00,28,17,51,31.5,NA,"ENE",NA,1011,NA,28.5,NA,NA,NA,"Clear",0,0,0,0,0,0
"543",2018-02-15 15:00:00,28,17,41,33.3,NA,"ENE",15,1011,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"544",2018-02-15 15:00:00,28,17,51,33.3,NA,"ENE",NA,1010,NA,28.5,NA,NA,NA,"Clear",0,0,0,0,0,0
"545",2018-02-15 15:30:00,29,18,51,35.2,NA,"ENE",NA,1010,NA,29.8,NA,NA,NA,"Clear",0,0,0,0,0,0
"546",2018-02-15 16:00:00,29,18,44,35.2,NA,"ENE",NA,1010,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"547",2018-02-15 16:00:00,29,19,55,35.2,NA,"ENE",NA,1009,NA,30.3,NA,NA,NA,"Clear",0,0,0,0,0,0
"548",2018-02-15 16:30:00,28,18,54,33.3,NA,"ENE",NA,1009,NA,28.8,NA,NA,NA,"Clear",0,0,0,0,0,0
"549",2018-02-15 17:00:00,28,18,45,37,NA,"ENE",NA,1009,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"550",2018-02-15 17:00:00,28,18,54,37,NA,"ENE",NA,1009,NA,28.8,NA,NA,NA,"Clear",0,0,0,0,0,0
"551",2018-02-15 17:30:00,26,18,61,35.2,NA,"ENE",NA,1008,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"552",2018-02-15 18:00:00,26,18,53,31.5,NA,"NE",15,1009,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"553",2018-02-15 18:00:00,26,18,61,31.5,NA,"NE",NA,1008,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"554",2018-02-15 18:30:00,26,18,61,37,NA,"NE",NA,1008,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"555",2018-02-15 19:00:00,26,19,56,33.3,NA,"NNE",NA,1009,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"556",2018-02-15 19:00:00,26,19,65,33.3,NA,"NNE",NA,1008,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"557",2018-02-15 19:30:00,26,19,65,29.6,NA,"NNE",10,1009,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"558",2018-02-15 20:00:00,25,20,61,22.2,NA,"NNE",NA,1010,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"559",2018-02-15 20:00:00,25,20,74,22.2,NA,"NNE",10,1009,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"560",2018-02-15 20:30:00,26,20,69,20.4,NA,"NNE",10,1009,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"561",2018-02-15 21:00:00,26,20,66,16.7,NA,"NNE",15,1010,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"562",2018-02-15 21:00:00,26,20,69,16.7,NA,"NNE",10,1010,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"563",2018-02-15 21:30:00,26,21,74,22.2,NA,"NNE",10,1010,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"564",2018-02-15 22:00:00,26,21,68,25.9,NA,"North",NA,1010,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"565",2018-02-15 22:00:00,26,21,74,25.9,NA,"North",10,1010,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"566",2018-02-15 22:30:00,25,20,74,18.5,NA,"NNE",10,1010,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"567",2018-02-15 23:00:00,25,20,69,14.8,NA,"North",NA,1010,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"568",2018-02-15 23:00:00,25,20,74,14.8,NA,"North",10,1010,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"569",2018-02-15 23:30:00,25,21,78,16.7,NA,"North",10,1010,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"570",2018-02-16 00:00:00,24,20,73,13,NA,"North",14,1010,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"571",2018-02-16 00:00:00,24,21,83,13,NA,"North",NA,1009,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"572",2018-02-16 00:30:00,24,20,78,13,NA,"NW",NA,1009,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"573",2018-02-16 01:00:00,23,20,78,11.1,NA,"WNW",NA,1010,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"574",2018-02-16 01:00:00,23,20,83,11.1,NA,"WNW",NA,1009,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"575",2018-02-16 01:30:00,23,20,83,9.3,NA,"West",NA,1009,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"576",2018-02-16 02:00:00,23,20,80,7.4,NA,"WNW",NA,1009,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"577",2018-02-16 02:00:00,23,20,83,7.4,NA,"WNW",10,1008,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"578",2018-02-16 03:00:00,22,19,79,9.3,NA,"North",14,1008,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"579",2018-02-16 03:00:00,22,19,83,9.3,NA,"North",NA,1008,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"580",2018-02-16 03:30:00,21,19,88,11.1,NA,"WSW",NA,1008,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"581",2018-02-16 04:00:00,21,19,86,13,NA,"WSW",NA,1008,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"582",2018-02-16 04:00:00,21,19,88,13,NA,"WSW",NA,1008,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"583",2018-02-16 04:30:00,21,19,88,7.4,NA,"WNW",NA,1008,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"584",2018-02-16 05:00:00,21,19,78,13,NA,"North",NA,1008,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"585",2018-02-16 05:00:00,21,19,88,13,NA,"North",NA,1008,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"586",2018-02-16 05:30:00,21,19,88,11.1,NA,"NW",NA,1008,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"587",2018-02-16 06:00:00,21,19,82,9.3,NA,"West",12,1009,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"588",2018-02-16 06:00:00,21,19,88,9.3,NA,"West",NA,1008,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"589",2018-02-16 06:30:00,21,19,88,11.1,NA,"WSW",NA,1009,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"590",2018-02-16 07:00:00,21,18,82,9.3,NA,"West",NA,1009,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"591",2018-02-16 07:00:00,21,18,83,9.3,NA,"West",NA,1009,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"592",2018-02-16 07:30:00,21,19,88,11.1,NA,"WSW",NA,1009,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"593",2018-02-16 08:00:00,22,18,78,9.3,NA,"WSW",NA,1010,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"594",2018-02-16 08:30:00,23,17,69,9.3,NA,"SW",NA,1010,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"595",2018-02-16 09:00:00,24,13,40,9.3,NA,"SW",22,1011,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"596",2018-02-16 09:00:00,24,13,50,9.3,NA,"SW",NA,1010,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"597",2018-02-16 09:30:00,25,10,39,11.1,NA,"SW",NA,1011,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"598",2018-02-16 10:00:00,26,7,20,11.1,NA,"SW",NA,1011,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"599",2018-02-16 10:00:00,26,7,30,11.1,NA,"SW",NA,1010,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"600",2018-02-16 10:52:00,27,12,39,27.8,NA,"SSE",NA,1011,NA,26.8,NA,NA,NA,"Clear",0,0,0,0,0,0
"601",2018-02-16 11:00:00,25,16,49,31.5,NA,"South",NA,1011,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"602",2018-02-16 11:00:00,25,16,57,31.5,NA,"South",NA,1011,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"603",2018-02-16 11:30:00,24,17,65,33.3,NA,"South",NA,1010,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"604",2018-02-16 12:00:00,24,16,50,35.2,NA,"South",20,1011,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"605",2018-02-16 12:00:00,24,16,61,35.2,NA,"South",NA,1010,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"606",2018-02-16 12:30:00,25,15,54,35.2,57.4,"South",NA,1010,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"607",2018-02-16 13:00:00,24,16,54,35.2,NA,"South",NA,1011,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"608",2018-02-16 13:00:00,24,16,61,35.2,NA,"South",10,1010,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"609",2018-02-16 13:30:00,24,16,61,31.5,NA,"South",10,1010,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"610",2018-02-16 14:00:00,24,18,62,29.6,NA,"South",NA,1011,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"611",2018-02-16 14:00:00,24,18,69,29.6,NA,"South",10,1010,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"612",2018-02-16 14:30:00,25,18,65,27.8,NA,"SSE",NA,1010,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"613",2018-02-16 15:00:00,27,16,43,27.8,NA,"SSE",25,1010,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"614",2018-02-16 15:00:00,27,16,51,27.8,NA,"SSE",NA,1010,NA,27.5,NA,NA,NA,"Clear",0,0,0,0,0,0
"615",2018-02-16 16:00:00,26,17,46,29.6,NA,"SE",NA,1010,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"616",2018-02-16 16:00:00,26,17,57,29.6,NA,"SE",NA,1010,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"617",2018-02-16 16:30:00,25,17,61,29.6,NA,"SE",10,1010,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"618",2018-02-16 17:00:00,25,17,51,31.5,NA,"SE",NA,1011,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"619",2018-02-16 17:00:00,25,17,61,31.5,NA,"SE",10,1010,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"620",2018-02-16 17:30:00,25,16,57,33.3,NA,"SE",10,1010,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"621",2018-02-16 18:00:00,25,16,49,31.5,NA,"SE",25,1011,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"622",2018-02-16 18:00:00,25,16,57,31.5,NA,"SE",10,1010,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"623",2018-02-16 18:30:00,24,16,61,33.3,NA,"SE",10,1011,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"624",2018-02-16 19:00:00,23,16,53,27.8,NA,"SE",NA,1012,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"625",2018-02-16 19:00:00,23,16,65,27.8,NA,"SE",10,1011,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"626",2018-02-16 19:30:00,23,16,65,25.9,NA,"SE",10,1012,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"627",2018-02-16 20:00:00,23,17,60,25.9,NA,"SSE",NA,1013,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"628",2018-02-16 20:00:00,23,17,69,25.9,NA,"SSE",10,1013,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"629",2018-02-16 20:30:00,23,16,65,25.9,NA,"SSE",10,1013,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"630",2018-02-16 21:00:00,23,17,60,20.4,NA,"SSE",20,1014,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"631",2018-02-16 21:00:00,23,17,69,20.4,NA,"SSE",10,1013,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"632",2018-02-16 21:30:00,23,17,69,20.4,NA,"SSE",10,1014,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"633",2018-02-16 22:00:00,22,17,63,20.4,NA,"SSE",NA,1015,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"634",2018-02-16 22:00:00,22,17,73,20.4,NA,"SSE",10,1014,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"635",2018-02-16 22:30:00,22,17,73,20.4,NA,"SSE",10,1014,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"636",2018-02-16 23:00:00,22,17,65,16.7,NA,"SSE",NA,1015,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"637",2018-02-16 23:00:00,23,17,69,16.7,NA,"SSE",10,1015,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"638",2018-02-16 23:30:00,22,17,73,18.5,NA,"SSE",10,1015,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"639",2018-02-17 00:00:00,23,17,60,14.8,NA,"SSE",20,1015,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"640",2018-02-17 00:00:00,23,17,69,14.8,NA,"SSE",10,1015,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"641",2018-02-17 00:30:00,23,17,69,14.8,NA,"South",10,1015,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"642",2018-02-17 01:00:00,22,17,66,16.7,NA,"SSE",NA,1015,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"643",2018-02-17 01:00:00,22,17,73,16.7,NA,"SSE",10,1015,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"644",2018-02-17 01:30:00,22,17,73,14.8,NA,"South",10,1015,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"645",2018-02-17 02:00:00,22,17,63,16.7,NA,"ESE",NA,1015,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"646",2018-02-17 02:00:00,22,17,73,16.7,NA,"ESE",10,1014,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"647",2018-02-17 02:30:00,22,18,78,13,NA,"SE",10,1014,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"648",2018-02-17 03:00:00,22,18,73,11.1,NA,"SE",20,1014,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"649",2018-02-17 03:00:00,22,18,78,11.1,NA,"SE",10,1014,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"650",2018-02-17 03:30:00,22,18,78,13,NA,"SE",10,1014,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"651",2018-02-17 04:00:00,22,18,71,13,NA,"ESE",NA,1014,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"652",2018-02-17 04:00:00,22,18,78,13,NA,"ESE",10,1013,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"653",2018-02-17 04:30:00,22,17,73,14.8,NA,"East",10,1013,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"654",2018-02-17 05:00:00,22,17,66,18.5,NA,"ENE",NA,1014,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"655",2018-02-17 05:00:00,22,17,73,18.5,NA,"ENE",10,1013,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"656",2018-02-17 05:30:00,22,17,73,16.7,NA,"ENE",10,1014,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"657",2018-02-17 06:00:00,22,18,68,13,NA,"ENE",20,1014,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"658",2018-02-17 06:00:00,22,18,78,13,NA,"ENE",10,1014,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"659",2018-02-17 06:30:00,23,18,73,13,NA,"ENE",10,1014,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"660",2018-02-17 07:00:00,23,17,61,11.1,NA,"NE",NA,1015,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"661",2018-02-17 07:00:00,23,17,69,11.1,NA,"NE",10,1014,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"662",2018-02-17 07:30:00,23,17,69,13,NA,"NE",10,1015,NA,NA,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"663",2018-02-17 08:00:00,24,17,55,16.7,NA,"NE",NA,1015,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"664",2018-02-17 08:00:00,24,17,65,16.7,NA,"NE",10,1015,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"665",2018-02-17 08:30:00,25,15,54,18.5,NA,"NE",10,1015,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
