"","date","temp","dew_pt","hum","wind_spd","wind_gust","dir","vis","pressure","wind_chill","heat_index","precip","precip_rate","precip_total","cond","fog","rain","snow","hail","thunder","tornado"
"1",2018-02-08 00:18:00,27.1,17.1,58,-1608.8,-1607.4,"North",NA,1010,NA,27.8,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"2",2018-02-08 00:25:00,26.9,16.9,58,-1608.8,-1607.4,"North",NA,1010,NA,27.6,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"3",2018-02-08 00:46:00,26.5,16.8,59,-1608.8,-1607.4,"North",NA,1010,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"4",2018-02-08 01:05:00,26.4,16.7,59,-1608.8,-1607.4,"North",NA,1010,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"5",2018-02-08 01:26:00,26.3,16.6,59,-1608.8,-1607.4,"North",NA,1009.7,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"6",2018-02-08 01:45:00,26.1,16.4,59,-1608.8,-1607.4,"North",NA,1009.7,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"7",2018-02-08 02:06:00,25.9,16.2,59,-1608.8,-1607.4,"North",NA,1009.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"8",2018-02-08 02:26:00,25.8,16.4,60,-1608.8,-1607.4,"North",NA,1009.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"9",2018-02-08 02:46:00,24.9,16,62,-1608.8,-1607.4,"North",NA,1009,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"10",2018-02-08 03:06:00,24.6,16.2,64,-1608.8,-1607.4,"North",NA,1009,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"11",2018-02-08 03:26:00,24,16.1,66,-1608.8,-1607.4,"North",NA,1008.7,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"12",2018-02-08 03:46:00,23.9,16,66,-1608.8,-1607.4,"North",NA,1008.7,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"13",2018-02-08 04:06:00,23.9,16,66,-1608.8,-1607.4,"North",NA,1008.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"14",2018-02-08 04:27:00,23.4,15.8,67,-1608.8,-1607.4,"North",NA,1008.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"15",2018-02-08 04:47:00,23.5,15.9,67,-1608.8,-1607.4,"North",NA,1008.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"16",2018-02-08 05:07:00,23,15.9,69,-1608.8,-1607.4,"North",NA,1008.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"17",2018-02-08 05:27:00,23.1,15.7,68,-1608.8,-1607.4,"North",NA,1008.7,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"18",2018-02-08 05:47:00,23.5,16.1,68,-1608.8,-1607.4,"North",NA,1009,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"19",2018-02-08 06:07:00,23.6,16.2,68,-1608.8,-1607.4,"North",NA,1009.7,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"20",2018-02-08 06:27:00,24,17.1,70,-1608.8,-1607.4,"North",NA,1010.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"21",2018-02-08 06:47:00,24.1,16.9,69,-1608.8,-1607.4,"North",NA,1010.7,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"22",2018-02-08 07:08:00,24.3,15.7,63,-1608.8,-1607.4,"North",NA,1011.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"23",2018-02-08 07:37:00,24.3,15.7,63,-1608.8,-1607.4,"North",NA,1011.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"24",2018-02-08 07:48:00,24.4,15.8,63,-1608.8,-1607.4,"North",NA,1011.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"25",2018-02-08 08:28:00,25,16.6,64,-1608.8,-1607.4,"North",NA,1011.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"26",2018-02-08 08:34:00,25,16.6,64,-1608.8,-1607.4,"North",NA,1011.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"27",2018-02-08 08:43:00,25.3,16.9,64,-1608.8,-1607.4,"North",NA,1011.7,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"28",2018-02-08 09:03:00,25.8,17.1,63,-1608.8,-1607.4,"North",NA,1011.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"29",2018-02-08 09:23:00,25.2,16.8,64,-1608.8,-1607.4,"North",NA,1011.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"30",2018-02-08 09:43:00,25.5,16.8,63,-1608.8,-1607.4,"North",NA,1011.7,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"31",2018-02-08 10:04:00,25.5,16.8,63,-1608.8,-1607.4,"North",NA,1011.7,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"32",2018-02-08 10:23:00,26,17.3,63,-1608.8,-1607.4,"North",NA,1011.7,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"33",2018-02-08 10:44:00,26.5,17.3,61,-1608.8,-1607.4,"North",NA,1012.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"34",2018-02-08 11:03:00,26.8,17.6,61,-1608.8,-1607.4,"North",NA,1012.1,NA,27.6,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"35",2018-02-08 11:24:00,27.2,17.9,61,-1608.8,-1607.4,"North",NA,1012.1,NA,28.1,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"36",2018-02-08 11:44:00,27.7,17.9,59,-1608.8,-1607.4,"North",NA,1012.4,NA,28.6,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"37",2018-02-08 12:04:00,28.1,18.3,59,-1608.8,-1607.4,"North",NA,1012.4,NA,29.1,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"38",2018-02-08 12:25:00,28.4,18.8,60,-1608.8,-1607.4,"North",NA,1012.8,NA,29.6,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"39",2018-02-08 12:44:00,28.9,18.3,56,-1608.8,-1607.4,"North",NA,1012.8,NA,29.8,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"40",2018-02-08 13:05:00,29.1,17.8,53,-1608.8,-1607.4,"North",NA,1012.8,NA,29.8,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"41",2018-02-08 13:24:00,29.6,17.5,50,-1608.8,-1607.4,"North",NA,1012.8,NA,30.2,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"42",2018-02-08 13:45:00,29.5,16.4,46,-1608.8,-1607.4,"North",NA,1012.8,NA,29.7,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"43",2018-02-08 14:04:00,29.7,16.3,45,-1608.8,-1607.4,"North",NA,1012.8,NA,29.8,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"44",2018-02-08 14:25:00,29.6,16,44,-1608.8,-1607.4,"North",NA,1012.8,NA,29.7,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"45",2018-02-08 14:45:00,29.4,15.6,43,-1608.8,-1607.4,"North",NA,1013.1,NA,29.3,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"46",2018-02-08 15:05:00,29.2,15.4,43,-1608.8,-1607.4,"North",NA,1013.1,NA,29.1,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"47",2018-02-08 15:26:00,28.7,14.4,41,-1608.8,-1607.4,"North",NA,1012.8,NA,28.4,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"48",2018-02-08 15:45:00,28.4,14.4,42,-1608.8,-1607.4,"North",NA,1012.8,NA,28.2,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"49",2018-02-08 16:06:00,28.3,14.6,43,-1608.8,-1607.4,"North",NA,1012.4,NA,28.1,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"50",2018-02-08 16:25:00,28.3,13.6,39,-1608.8,-1607.4,"North",NA,1012.8,NA,27.9,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"51",2018-02-08 16:46:00,28.2,14,41,-1608.8,-1607.4,"North",NA,1012.8,NA,28,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"52",2018-02-08 17:06:00,28.9,15.6,45,-1608.8,-1607.4,"North",NA,1012.4,NA,28.9,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"53",2018-02-08 17:26:00,32.1,17.8,42,-1608.8,-1607.4,"North",NA,1012.4,NA,32.8,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"54",2018-02-08 17:47:00,29.8,17.2,48,-1608.8,-1607.4,"North",NA,1012.8,NA,30.3,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"55",2018-02-08 18:06:00,28.9,16.8,50,-1608.8,-1607.4,"North",NA,1012.4,NA,29.3,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"56",2018-02-08 18:27:00,27.8,18,59,-1608.8,-1607.4,"North",NA,1012.8,NA,28.6,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"57",2018-02-08 18:47:00,26.6,17.6,62,-1608.8,-1607.4,"North",NA,1012.8,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"58",2018-02-08 19:07:00,26,17.5,64,-1608.8,-1607.4,"North",NA,1013.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"59",2018-02-08 19:47:00,25,17.3,67,-1608.8,-1607.4,"North",NA,1013.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"60",2018-02-08 19:55:00,25,17.3,67,-1608.8,-1607.4,"North",NA,1013.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"61",2018-02-08 20:28:00,24,17.3,71,-1608.8,-1607.4,"North",NA,1014.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"62",2018-02-08 20:34:00,24,17.3,71,-1608.8,-1607.4,"North",NA,1014.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"63",2018-02-08 20:48:00,23.8,17.6,73,-1608.8,-1607.4,"North",NA,1014.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"64",2018-02-08 21:08:00,23.4,17.7,75,-1608.8,-1607.4,"North",NA,1015.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"65",2018-02-08 21:28:00,23.9,17.7,73,-1608.8,-1607.4,"North",NA,1015.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"66",2018-02-08 21:48:00,24,17.6,72,-1608.8,-1607.4,"North",NA,1015.5,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"67",2018-02-08 22:08:00,23.7,17.7,74,-1608.8,-1607.4,"North",NA,1015.5,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"68",2018-02-08 22:38:00,23.5,17.5,74,-1608.8,-1607.4,"North",NA,1015.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"69",2018-02-08 22:48:00,23.3,17.6,75,-1608.8,-1607.4,"North",NA,1015.5,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"70",2018-02-08 23:18:00,23.5,17.8,75,-1608.8,-1607.4,"North",NA,1015.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"71",2018-02-08 23:38:00,23.3,17.6,75,-1608.8,-1607.4,"North",NA,1015.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"72",2018-02-08 23:58:00,23.2,17.7,76,-1608.8,-1607.4,"North",NA,1014.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"73",2018-02-09 00:09:00,23,17.5,76,-1608.8,-1607.4,"North",NA,1014.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"74",2018-02-09 00:29:00,22.8,17.3,76,-1608.8,-1607.4,"North",NA,1014.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"75",2018-02-09 00:59:00,22.7,17,75,-1608.8,-1607.4,"North",NA,1013.8,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"76",2018-02-09 01:18:00,23,16.8,73,-1608.8,-1607.4,"North",NA,1013.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"77",2018-02-09 01:38:00,22.8,16.6,73,-1608.8,-1607.4,"North",NA,1012.8,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"78",2018-02-09 01:58:00,22.7,16.3,72,-1608.8,-1607.4,"North",NA,1012.8,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"79",2018-02-09 02:18:00,22.7,16.8,74,-1608.8,-1607.4,"North",NA,1012.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"80",2018-02-09 02:38:00,22.7,16.8,74,-1608.8,-1607.4,"North",NA,1011.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"81",2018-02-09 02:47:00,22.6,16.7,74,-1608.8,-1607.4,"North",NA,1011.7,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"82",2018-02-09 03:08:00,22.6,16.9,75,-1608.8,-1607.4,"North",NA,1011.7,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"83",2018-02-09 03:28:00,22.6,17.2,76,-1608.8,-1607.4,"North",NA,1011.7,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"84",2018-02-09 03:48:00,22.7,17.2,76,-1608.8,-1607.4,"North",NA,1011.7,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"85",2018-02-09 04:08:00,22.6,16.7,74,-1608.8,-1607.4,"North",NA,1011.7,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"86",2018-02-09 04:28:00,22.5,16.6,74,-1608.8,-1607.4,"North",NA,1011.7,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"87",2018-02-09 04:48:00,22.3,17.1,77,-1608.8,-1607.4,"North",NA,1011.7,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"88",2018-02-09 05:08:00,22,17.5,80,-1608.8,-1607.4,"North",NA,1011.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"89",2018-02-09 05:28:00,21.7,17.5,81,-1608.8,-1607.4,"North",NA,1011.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"90",2018-02-09 05:49:00,21.6,17.1,80,-1608.8,-1607.4,"North",NA,1011.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"91",2018-02-09 06:08:00,21.8,17.3,80,-1608.8,-1607.4,"North",NA,1012.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"92",2018-02-09 06:38:00,21.9,17.2,79,-1608.8,-1607.4,"North",NA,1012.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"93",2018-02-09 06:48:00,22,17.3,79,-1608.8,-1607.4,"North",NA,1012.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"94",2018-02-09 07:18:00,21.8,17.1,79,-1608.8,-1607.4,"North",NA,1012.8,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"95",2018-02-09 07:39:00,21.7,16.7,78,-1608.8,-1607.4,"North",NA,1013.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"96",2018-02-09 07:58:00,21.7,16.7,78,-1608.8,-1607.4,"North",NA,1013.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"97",2018-02-09 08:09:00,21.8,16.4,76,-1608.8,-1607.4,"North",NA,1013.8,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"98",2018-02-09 08:24:00,21.5,15.9,75,-1608.8,-1607.4,"North",NA,1013.8,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"99",2018-02-09 08:45:00,21.4,16.2,77,-1608.8,-1607.4,"North",NA,1013.8,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"100",2018-02-09 09:04:00,21.6,16.2,76,-1608.8,-1607.4,"North",NA,1013.8,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"101",2018-02-09 09:25:00,22.2,16.1,73,-1608.8,-1607.4,"North",NA,1013.8,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"102",2018-02-09 09:44:00,22.4,16,72,-1608.8,-1607.4,"North",NA,1013.8,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"103",2018-02-09 10:05:00,22.7,16.1,71,-1608.8,-1607.4,"North",NA,1013.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"104",2018-02-09 10:24:00,23,16.1,70,-1608.8,-1607.4,"North",NA,1014.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"105",2018-02-09 10:45:00,23.2,16.3,70,-1608.8,-1607.4,"North",NA,1014.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"106",2018-02-09 11:05:00,23.1,16.2,70,-1608.8,-1607.4,"North",NA,1014.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"107",2018-02-09 11:25:00,23.1,16,69,-1608.8,-1607.4,"North",NA,1014.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"108",2018-02-09 11:45:00,23.1,16.2,70,-1608.8,-1607.4,"North",NA,1014.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"109",2018-02-09 12:05:00,23.2,16.5,71,-1608.8,-1607.4,"North",NA,1014.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"110",2018-02-09 12:25:00,23.1,16.7,72,-1608.8,-1607.4,"North",NA,1014.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"111",2018-02-09 12:45:00,23.5,16.8,71,-1608.8,-1607.4,"North",NA,1014.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"112",2018-02-09 13:05:00,23.6,16.7,70,-1608.8,-1607.4,"North",NA,1013.8,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"113",2018-02-09 13:26:00,23.5,16.6,70,-1608.8,-1607.4,"North",NA,1013.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"114",2018-02-09 13:45:00,23.6,16.7,70,-1608.8,-1607.4,"North",NA,1013.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"115",2018-02-09 14:06:00,24.3,16.9,68,-1608.8,-1607.4,"North",NA,1012.8,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"116",2018-02-09 14:25:00,25,16.8,65,-1608.8,-1607.4,"North",NA,1012.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"117",2018-02-09 14:46:00,25.7,17,63,-1608.8,-1607.4,"North",NA,1012.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"118",2018-02-09 15:06:00,25.9,17,62,-1608.8,-1607.4,"North",NA,1012.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"119",2018-02-09 15:26:00,26.4,16.9,60,-1608.8,-1607.4,"North",NA,1012.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"120",2018-02-09 15:58:00,27.2,17.2,58,-1608.8,-1607.4,"North",NA,1011.4,NA,27.9,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"121",2018-02-09 16:01:00,27.6,17.6,58,-1608.8,-1607.4,"North",NA,1011.4,NA,28.4,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"122",2018-02-09 16:27:00,28.1,17.6,56,-1608.8,-1607.4,"North",NA,1011.1,NA,28.9,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"123",2018-02-09 16:46:00,28.5,17.4,54,-1608.8,-1607.4,"North",NA,1011.1,NA,29.1,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"124",2018-02-09 17:07:00,29.7,18.6,54,-1608.8,-1607.4,"North",NA,1010.7,NA,30.8,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"125",2018-02-09 17:27:00,33,19.6,46,-1608.8,-1607.4,"North",NA,1010.7,NA,34.9,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"126",2018-02-09 17:47:00,34.5,20,42,-1608.8,-1607.4,"North",NA,1010.7,NA,36.9,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"127",2018-02-09 18:07:00,34.8,20.2,42,-1608.8,-1607.4,"North",NA,1010.7,NA,37.4,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"128",2018-02-09 18:27:00,33.1,19.2,44,-1608.8,-1607.4,"North",NA,1010.7,NA,34.9,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"129",2018-02-09 18:48:00,29.6,18,52,-1608.8,-1607.4,"North",NA,1010.4,NA,30.3,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"130",2018-02-09 19:07:00,28.7,17.9,55,-1608.8,-1607.4,"North",NA,1010.7,NA,29.5,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"131",2018-02-09 19:48:00,27.7,17.2,56,-1608.8,-1607.4,"North",NA,1011.1,NA,28.4,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"132",2018-02-09 19:54:00,27.7,17.2,56,-1608.8,-1607.4,"North",NA,1011.1,NA,28.4,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"133",2018-02-09 20:18:00,26.1,16.7,60,-1608.8,-1607.4,"North",NA,1011.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"134",2018-02-09 20:28:00,25.8,16.6,61,-1608.8,-1607.4,"North",NA,1011.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"135",2018-02-09 20:48:00,25.1,16.4,63,-1608.8,-1607.4,"North",NA,1011.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"136",2018-02-09 21:08:00,24.5,16.4,65,-1608.8,-1607.4,"North",NA,1011.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"137",2018-02-09 21:28:00,24,16.1,66,-1608.8,-1607.4,"North",NA,1011.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"138",2018-02-09 21:49:00,23.6,16,67,-1608.8,-1607.4,"North",NA,1011.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"139",2018-02-09 22:08:00,23.5,15.9,67,-1608.8,-1607.4,"North",NA,1011.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"140",2018-02-09 22:38:00,23.3,15.5,66,-1608.8,-1607.4,"North",NA,1011.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"141",2018-02-09 22:58:00,23.1,15,65,-1608.8,-1607.4,"North",NA,1011.1,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"142",2018-02-09 23:18:00,22.8,14.7,65,-1608.8,-1607.4,"North",NA,1010.7,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"143",2018-02-09 23:38:00,22.5,14.9,67,-1608.8,-1607.4,"North",NA,1010.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"144",2018-02-09 23:58:00,22.2,15.1,69,-1608.8,-1607.4,"North",NA,1010,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"145",2018-02-10 00:09:00,21.8,15,70,-1608.8,-1607.4,"North",NA,1010,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"146",2018-02-10 00:29:00,21.5,15.1,72,-1608.8,-1607.4,"North",NA,1009.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"147",2018-02-10 00:59:00,21.4,15.3,73,-1608.8,-1607.4,"North",NA,1009,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"148",2018-02-10 01:18:00,21.2,15.3,74,-1608.8,-1607.4,"North",NA,1008.7,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"149",2018-02-10 01:38:00,21.1,15.2,74,-1608.8,-1607.4,"North",NA,1008.7,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"150",2018-02-10 01:58:00,20.8,15.2,75,-1608.8,-1607.4,"North",NA,1008.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"151",2018-02-10 02:18:00,20.9,15.3,75,-1608.8,-1607.4,"North",NA,1008.4,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"152",2018-02-10 02:38:00,20.8,15.2,75,-1608.8,-1607.4,"North",NA,1007.7,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
"153",2018-02-10 02:58:00,20.7,15.3,76,-1608.8,-1607.4,"North",NA,1007.3,NA,NA,NA,-2539.7,-2539.7,NA,NA,NA,NA,NA,NA,NA
